Date,Average Temperature,Minimum Temperature,Maximum Temperature,Day,Month,Year
2017-02-25,28.6,24,33,25,2,2017
2017-02-26,26.3,25,31,26,2,2017
2017-02-27,28.4,24,34,27,2,2017
2017-02-28,28.7,23,34,28,2,2017
2017-03-01,28.8,25,33,1,3,2017
2017-03-02,28,24,34,2,3,2017
2017-03-03,27.3,23,32,3,3,2017
2017-03-04,27.7,22,34,4,3,2017
2017-03-05,27.4,24,33,5,3,2017
2017-03-06,27.6,24,32,6,3,2017
2017-03-07,27.6,25,33,7,3,2017
2017-03-08,28.1,23,34,8,3,2017
2017-03-09,27.7,25,34,9,3,2017
2017-03-10,27.7,24,34,10,3,2017
2017-03-11,27.5,24,32,11,3,2017
2017-03-12,27.8,25,32,12,3,2017
2017-03-13,28.8,25,34,13,3,2017
2017-03-14,28.5,25,33,14,3,2017
2017-03-15,28.8,25,34,15,3,2017
2017-03-16,28.3,26,34,16,3,2017
2017-03-17,28.4,26,33,17,3,2017
2017-03-18,28.4,25,33,18,3,2017
2017-03-19,28.2,26,31,19,3,2017
2017-03-20,29.3,26,33,20,3,2017
2017-03-21,28.7,27,32,21,3,2017
2017-03-22,28.9,26,33,22,3,2017
2017-03-23,29,26,34,23,3,2017
2017-03-24,29.9,26,35,24,3,2017
2017-03-25,30.1,27,34,25,3,2017
2017-03-26,29.9,26,36,26,3,2017
2017-03-27,29.7,25,35,27,3,2017
2017-03-28,29.8,25,35,28,3,2017
2017-03-29,28.9,25,35,29,3,2017
2017-03-30,27.6,24,34,30,3,2017
2017-03-31,29.6,25,34,31,3,2017
2017-04-01,25.9,21,34,1,4,2017
2017-04-02,26.4,23,33,2,4,2017
2017-04-03,27.2,24,33,3,4,2017
2017-04-04,28.9,24,35,4,4,2017
2017-04-05,28.4,25,33,5,4,2017
2017-04-06,28.7,26,34,6,4,2017
2017-04-07,29.6,27,34,7,4,2017
2017-04-08,30,27,35,8,4,2017
2017-04-09,30.1,27,34,9,4,2017
2017-04-10,30,27,35,10,4,2017
2017-04-11,30.5,27,34,11,4,2017
2017-04-12,30.7,28,35,12,4,2017
2017-04-13,30,28,35,13,4,2017
2017-04-14,30.4,26,36,14,4,2017
2017-04-15,30.1,27,36,15,4,2017
2017-04-16,30.1,27,35,16,4,2017
2017-04-17,29.9,27,34,17,4,2017
2017-04-18,29.9,27,34,18,4,2017
2017-04-19,30.9,27,36,19,4,2017
2017-04-20,31.1,28,35,20,4,2017
2017-04-21,31.2,28,36,21,4,2017
2017-04-22,30.6,27,37,22,4,2017
2017-04-23,28.1,25,34,23,4,2017
2017-04-24,30.1,26,34,24,4,2017
2017-04-25,29.3,26,35,25,4,2017
2017-04-26,29.6,25,34,26,4,2017
2017-04-27,29.3,25,34,27,4,2017
2017-04-28,30.6,26,35,28,4,2017
2017-04-29,28.9,24,33,29,4,2017
2017-04-30,30.4,26,34,30,4,2017
2017-05-01,31.1,27,35,1,5,2017
2017-05-02,29.5,26,34,2,5,2017
2017-05-03,30.4,27,35,3,5,2017
2017-05-04,30.1,26,35,4,5,2017
2017-05-05,29,26,35,5,5,2017
2017-05-06,28.6,26,34,6,5,2017
2017-05-07,27.1,25,30,7,5,2017
2017-05-08,28.8,26,34,8,5,2017
2017-05-09,28.1,25,33,9,5,2017
2017-05-10,28.9,25,33,10,5,2017
2017-05-11,29.3,26,33,11,5,2017
2017-05-12,30.4,25,35,12,5,2017
2017-05-13,28.4,26,33,13,5,2017
2017-05-14,28.1,26,33,14,5,2017
2017-05-15,27.5,26,33,15,5,2017
2017-05-16,27.5,26,33,16,5,2017
2017-05-17,29.5,26,33,17,5,2017
2017-05-18,30.2,26,35,18,5,2017
2017-05-19,28.6,26,34,19,5,2017
2017-05-20,28.9,25,34,20,5,2017
2017-05-21,28.5,26,33,21,5,2017
2017-05-22,29.6,26,35,22,5,2017
2017-05-23,28.6,25,34,23,5,2017
2017-05-24,28.9,26,35,24,5,2017
2017-05-25,29.1,27,34,25,5,2017
2017-05-26,27.8,26,32,26,5,2017
2017-05-27,28.9,26,34,27,5,2017
2017-05-28,28.8,27,32,28,5,2017
2017-05-29,28.7,26,33,29,5,2017
2017-05-30,27.3,25,33,30,5,2017
2017-05-31,29,25,33,31,5,2017
2017-06-01,30.7,26,34,1,6,2017
2017-06-02,28.3,26,32,2,6,2017
2017-06-03,29.2,26,34,3,6,2017
2017-06-04,27.8,26,33,4,6,2017
2017-06-05,27.9,24,31,5,6,2017
2017-06-06,27.3,26,32,6,6,2017
2017-06-07,29.2,25,32,7,6,2017
2017-06-08,27.3,25,31,8,6,2017
2017-06-09,30.2,25,34,9,6,2017
2017-06-10,26.6,24,31,10,6,2017
2017-06-11,28.9,25,33,11,6,2017
2017-06-12,30.3,26,34,12,6,2017
2017-06-13,29.3,26,33,13,6,2017
2017-06-14,27.8,25,34,14,6,2017
2017-06-15,30,25,34,15,6,2017
2017-06-16,31.1,26,34,16,6,2017
2017-06-17,29.4,28,34,17,6,2017
2017-06-18,28.9,27,33,18,6,2017
2017-06-19,30.2,26,34,19,6,2017
2017-06-20,29.7,27,34,20,6,2017
2017-06-21,27.3,25,34,21,6,2017
2017-06-22,27.1,25,31,22,6,2017
2017-06-23,26.9,25,31,23,6,2017
2017-06-24,27.9,25,32,24,6,2017
2017-06-25,27.6,25,30,25,6,2017
2017-06-26,27.7,25,32,26,6,2017
2017-06-27,28.1,25,33,27,6,2017
2017-06-28,28.9,27,32,28,6,2017
2017-06-29,29.1,25,34,29,6,2017
2017-06-30,28.1,26,33,30,6,2017
2017-07-01,28.9,24,33,1,7,2017
2017-07-02,28.9,25,33,2,7,2017
2017-07-03,28.9,25,33,3,7,2017
2017-07-04,28.6,24,33,4,7,2017
2017-07-05,27.6,25,32,5,7,2017
2017-07-06,27.3,25,32,6,7,2017
2017-07-07,27.9,25,32,7,7,2017
2017-07-08,29.4,25,33,8,7,2017
2017-07-09,29.6,26,34,9,7,2017
2017-07-10,29,26,34,10,7,2017
2017-07-11,29,25,33,11,7,2017
2017-07-12,28.3,27,31,12,7,2017
2017-07-13,27.7,24,31,13,7,2017
2017-07-14,28.6,24,32,14,7,2017
2017-07-15,27.5,25,32,15,7,2017
2017-07-16,27.1,25,31,16,7,2017
2017-07-17,25.6,24,31,17,7,2017
2017-07-18,26.3,24,32,18,7,2017
2017-07-19,26.6,24,32,19,7,2017
2017-07-20,25.7,24,32,20,7,2017
2017-07-21,27.4,24,30,21,7,2017
2017-07-22,28.3,25,32,22,7,2017
2017-07-23,28.4,25,32,23,7,2017
2017-07-24,28.1,26,31,24,7,2017
2017-07-25,26.4,25,29,25,7,2017
2017-07-26,26.4,24,31,26,7,2017
2017-07-27,28.1,24,31,27,7,2017
2017-07-28,28.6,26,32,28,7,2017
2017-07-29,28.9,27,33,29,7,2017
2017-07-30,29.1,26,33,30,7,2017
2017-07-31,28.1,27,33,31,7,2017
2017-08-01,28.7,27,33,1,8,2017
2017-08-02,28,25,32,2,8,2017
2017-08-03,28.2,27,32,3,8,2017
2017-08-04,27.3,26,32,4,8,2017
2017-08-05,26.1,25,28,5,8,2017
2017-08-06,28.2,25,32,6,8,2017
2017-08-07,30.1,25,34,7,8,2017
2017-08-08,28.9,27,34,8,8,2017
2017-08-09,27.8,25,34,9,8,2017
2017-08-10,28.3,25,33,10,8,2017
2017-08-11,28.3,26,33,11,8,2017
2017-08-12,28.9,26,33,12,8,2017
2017-08-13,28.9,26,35,13,8,2017
2017-08-14,28.3,26,32,14,8,2017
2017-08-15,27.9,26,33,15,8,2017
2017-08-16,27.8,26,31,16,8,2017
2017-08-17,26.9,25,30,17,8,2017
2017-08-18,26.3,24,30,18,8,2017
2017-08-19,28.2,24,32,19,8,2017
2017-08-20,27.8,25,33,20,8,2017
2017-08-21,28.9,25,33,21,8,2017
2017-08-22,28.2,25,34,22,8,2017
2017-08-23,26.9,26,32,23,8,2017
2017-08-24,28.8,24,33,24,8,2017
2017-08-25,28.1,24,33,25,8,2017
2017-08-26,26.8,23,32,26,8,2017
2017-08-27,28,25,32,27,8,2017
2017-08-28,28.2,26,33,28,8,2017
2017-08-29,29.2,25,33,29,8,2017
2017-08-30,27.9,26,33,30,8,2017
2017-08-31,29.8,25,34,31,8,2017
2017-09-01,27.6,25,32,1,9,2017
2017-09-02,29.8,26,34,2,9,2017
2017-09-03,30.3,27,34,3,9,2017
2017-09-04,29.4,26,35,4,9,2017
2017-09-05,29.1,25,35,5,9,2017
2017-09-06,29.9,26,34,6,9,2017
2017-09-07,29.7,27,34,7,9,2017
2017-09-08,29.9,27,34,8,9,2017
2017-09-09,29.4,26,34,9,9,2017
2017-09-10,28.4,25,34,10,9,2017
2017-09-11,28.2,25,33,11,9,2017
2017-09-12,29.8,25,33,12,9,2017
2017-09-13,29.7,27,34,13,9,2017
2017-09-14,28.1,22,32,14,9,2017
2017-09-15,28.8,27,33,15,9,2017
2017-09-16,27.5,26,31,16,9,2017
2017-09-17,28.1,25,33,17,9,2017
2017-09-18,28.7,23,34,18,9,2017
2017-09-19,27.7,23,33,19,9,2017
2017-09-20,26.9,25,31,20,9,2017
2017-09-21,26.7,25,30,21,9,2017
2017-09-22,26.4,25,31,22,9,2017
2017-09-23,27.8,25,31,23,9,2017
2017-09-24,26.8,26,31,24,9,2017
2017-09-25,27.8,25,31,25,9,2017
2017-09-26,29.4,26,34,26,9,2017
2017-09-27,28.1,26,33,27,9,2017
2017-09-28,27.7,23,33,28,9,2017
2017-09-29,29.3,25,34,29,9,2017
2017-09-30,27.2,25,34,30,9,2017
2017-10-01,27.9,23,33,1,10,2017
2017-10-02,25.4,23,27,2,10,2017
2017-10-03,26.1,25,29,3,10,2017
2017-10-04,27.5,24,33,4,10,2017
2017-10-05,28.4,25,33,5,10,2017
2017-10-06,28.6,24,32,6,10,2017
2017-10-07,27.6,25,33,7,10,2017
2017-10-08,28.8,25,33,8,10,2017
2017-10-09,28.4,25,32,9,10,2017
2017-10-10,29.9,26,34,10,10,2017
2017-10-11,28.1,26,32,11,10,2017
2017-10-12,27.8,26,34,12,10,2017
2017-10-13,27.3,24,32,13,10,2017
2017-10-14,27.2,25,31,14,10,2017
2017-10-15,26.8,25,30,15,10,2017
2017-10-16,28.8,25,32,16,10,2017
2017-10-17,26.2,24,32,17,10,2017
2017-10-18,26.3,24,31,18,10,2017
2017-10-19,26.9,24,32,19,10,2017
2017-10-20,27.4,25,32,20,10,2017
2017-10-21,27.1,24,32,21,10,2017
2017-10-22,27.6,25,31,22,10,2017
2017-10-23,27.9,26,31,23,10,2017
2017-10-24,26.7,25,31,24,10,2017
2017-10-25,27.7,24,33,25,10,2017
2017-10-26,27.3,25,31,26,10,2017
2017-10-27,28.1,25,32,27,10,2017
2017-10-28,28.3,25,32,28,10,2017
2017-10-29,28.3,25,33,29,10,2017
2017-10-30,28.9,25,33,30,10,2017
2017-10-31,27.8,25,32,31,10,2017
2017-11-01,26.4,25,29,1,11,2017
2017-11-02,27.9,25,33,2,11,2017
2017-11-03,28.4,23,33,3,11,2017
2017-11-04,24.6,23,28,4,11,2017
2017-11-05,26.3,23,29,5,11,2017
2017-11-06,28.7,25,33,6,11,2017
2017-11-07,27,23,33,7,11,2017
2017-11-08,25.9,23,32,8,11,2017
2017-11-09,26.8,24,32,9,11,2017
2017-11-10,26.9,23,29,10,11,2017
2017-11-11,28.4,25,33,11,11,2017
2017-11-12,27.8,26,32,12,11,2017
2017-11-13,27.2,25,32,13,11,2017
2017-11-14,27.4,24,33,14,11,2017
2017-11-15,28.2,25,32,15,11,2017
2017-11-16,29.6,26,34,16,11,2017
2017-11-17,28.9,24,31,17,11,2017
2017-11-18,27.6,23,34,18,11,2017
2017-11-19,24.4,23,26,19,11,2017
2017-11-20,27.6,24,31,20,11,2017
2017-11-21,28.3,24,33,21,11,2017
2017-11-22,28.9,25,33,22,11,2017
2017-11-23,29,25,34,23,11,2017
2017-11-24,27.8,24,32,24,11,2017
2017-11-25,29.1,24,33,25,11,2017
2017-11-26,28.2,25,34,26,11,2017
2017-11-27,28.4,24,32,27,11,2017
2017-11-28,27.9,25,32,28,11,2017
2017-11-29,26.3,25,28,29,11,2017
2017-11-30,28.4,24,33,30,11,2017
2017-12-01,28.7,24,34,1,12,2017
2017-12-02,28.4,25,32,2,12,2017
2017-12-03,28.4,25,33,3,12,2017
2017-12-04,26.8,25,32,4,12,2017
2017-12-05,27.2,25,31,5,12,2017
2017-12-06,28.4,24,32,6,12,2017
2017-12-07,28.4,25,33,7,12,2017
2017-12-08,27.6,25,34,8,12,2017
2017-12-09,26.3,22,31,9,12,2017
2017-12-10,26.5,21,31,10,12,2017
2017-12-11,27.8,22,32,11,12,2017
2017-12-12,27.6,25,32,12,12,2017
2017-12-13,27.9,24,32,13,12,2017
2017-12-14,27.2,25,31,14,12,2017
2017-12-15,27.7,24,32,15,12,2017
2017-12-16,27.3,25,31,16,12,2017
2017-12-17,26.2,23,32,17,12,2017
2017-12-18,24.8,20,30,18,12,2017
2017-12-19,24.4,20,28,19,12,2017
2017-12-20,23.4,21,27,20,12,2017
2017-12-21,24.3,21,29,21,12,2017
2017-12-22,26.7,21,27,22,12,2017
2017-12-23,27.7,24,33,23,12,2017
2017-12-24,27.4,23,32,24,12,2017
2017-12-25,21.8,21,26,25,12,2017
2017-12-26,26.8,23,33,26,12,2017
2017-12-27,27.5,25,31,27,12,2017
2017-12-28,28.6,25,33,28,12,2017
2017-12-29,28.1,24,33,29,12,2017
2017-12-30,28.1,23,33,30,12,2017
2017-12-31,26.2,23,31,31,12,2017
2018-01-01,26.3,25,32,1,1,2018
2018-01-02,26.7,22,32,2,1,2018
2018-01-03,27.6,23,32,3,1,2018
2018-01-04,28.3,24,33,4,1,2018
2018-01-05,27.4,26,30,5,1,2018
2018-01-06,28.1,25,32,6,1,2018
2018-01-07,28.4,25,32,7,1,2018
2018-01-08,28.2,25,32,8,1,2018
2018-01-09,28.3,25,33,9,1,2018
2018-01-10,27.6,25,33,10,1,2018
2018-01-11,26.8,23,32,11,1,2018
2018-01-12,26.1,22,32,12,1,2018
2018-01-13,25.8,21,30,13,1,2018
2018-01-14,26.1,23,32,14,1,2018
2018-01-15,26.7,24,30,15,1,2018
2018-01-16,27.2,24,31,16,1,2018
2018-01-17,27.1,25,31,17,1,2018
2018-01-18,26.6,24,32,18,1,2018
2018-01-19,25.7,24,28,19,1,2018
2018-01-20,27.9,24,33,20,1,2018
2018-01-21,27.1,25,32,21,1,2018
2018-01-22,27.1,25,30,22,1,2018
2018-01-23,27.3,24,30,23,1,2018
2018-01-24,27.5,25,30,24,1,2018
2018-01-25,27.3,24,32,25,1,2018
2018-01-26,27.1,25,31,26,1,2018
2018-01-27,27.9,24,33,27,1,2018
2018-01-28,27.3,25,32,28,1,2018
2018-01-29,26.9,24,31,29,1,2018
2018-01-30,27.6,24,33,30,1,2018
2018-01-31,27.2,22,31,31,1,2018
2018-02-01,27.5,25,32,1,2,2018
2018-02-02,27.1,24,31,2,2,2018
2018-02-03,26.6,23,33,3,2,2018
2018-02-04,25.6,22,31,4,2,2018
2018-02-05,25.1,20,31,5,2,2018
2018-02-06,24.9,19,30,6,2,2018
2018-02-07,24.7,21,30,7,2,2018
2018-02-08,25.3,21,29,8,2,2018
2018-02-09,25.7,22,31,9,2,2018
2018-02-10,25.8,23,31,10,2,2018
2018-02-11,26,23,31,11,2,2018
2018-02-12,26.9,22,33,12,2,2018
2018-02-13,26.3,21,32,13,2,2018
2018-02-14,26.6,21,32,14,2,2018
2018-02-15,27.1,23,32,15,2,2018
2018-02-16,27.6,25,33,16,2,2018
2018-02-17,26.9,24,32,17,2,2018
2018-02-18,27.8,23,33,18,2,2018
2018-02-19,28.7,25,34,19,2,2018
2018-02-20,28.4,25,35,20,2,2018
2018-02-21,28.9,24,34,21,2,2018
2018-02-22,28.7,25,34,22,2,2018
2018-02-23,28.9,23,35,23,2,2018
2018-02-24,29.3,23,36,24,2,2018
2018-02-25,28.7,24,34,25,2,2018
2018-02-26,27.7,24,33,26,2,2018
2018-02-27,28.4,24,35,27,2,2018
2018-02-28,29,24,34,28,2,2018
2018-03-01,28.8,26,34,1,3,2018
2018-03-02,28.7,26,33,2,3,2018
2018-03-03,27.8,26,31,3,3,2018
2018-03-04,29.2,25,34,4,3,2018
2018-03-05,29.3,26,34,5,3,2018
2018-03-06,29.2,26,33,6,3,2018
2018-03-07,29.8,26,37,7,3,2018
2018-03-08,29.7,24,37,8,3,2018
2018-03-09,28.9,23,35,9,3,2018
2018-03-10,28.6,24,34,10,3,2018
2018-03-11,28.9,24,34,11,3,2018
2018-03-12,29.1,24,35,12,3,2018
2018-03-13,28.8,25,34,13,3,2018
2018-03-14,28.6,26,34,14,3,2018
2018-03-15,29.1,26,34,15,3,2018
2018-03-16,28.9,26,34,16,3,2018
2018-03-17,29.3,26,34,17,3,2018
2018-03-18,29.4,26,35,18,3,2018
2018-03-19,29.3,26,35,19,3,2018
2018-03-20,29.3,26,35,20,3,2018
2018-03-21,29.4,26,35,21,3,2018
2018-03-22,28.4,26,33,22,3,2018
2018-03-23,29.1,24,34,23,3,2018
2018-03-24,29.4,23,35,24,3,2018
2018-03-25,29.6,26,34,25,3,2018
2018-03-26,29.3,25,35,26,3,2018
2018-03-27,28.8,24,34,27,3,2018
2018-03-28,28.4,25,35,28,3,2018
2018-03-29,28.6,26,33,29,3,2018
2018-03-30,28.4,26,33,30,3,2018
2018-03-31,27.2,25,32,31,3,2018
2018-04-01,28.1,24,33,1,4,2018
2018-04-02,28.7,25,33,2,4,2018
2018-04-03,28.3,26,33,3,4,2018
2018-04-04,28.6,26,34,4,4,2018
2018-04-05,28.9,26,32,5,4,2018
2018-04-06,29.1,26,33,6,4,2018
2018-04-07,30.1,25,32,7,4,2018
2018-04-08,28.8,27,33,8,4,2018
2018-04-09,30.9,24,36,9,4,2018
2018-04-10,30.3,28,35,10,4,2018
2018-04-11,30.2,27,35,11,4,2018
2018-04-12,30.1,27,36,12,4,2018
2018-04-13,30.1,27,35,13,4,2018
2018-04-14,30.6,27,36,14,4,2018
2018-04-15,30.2,28,35,15,4,2018
2018-04-16,30.6,27,36,16,4,2018
2018-04-17,30.4,27,36,17,4,2018
2018-04-18,29.7,26,34,18,4,2018
2018-04-19,30,27,34,19,4,2018
2018-04-20,30.3,27,35,20,4,2018
2018-04-21,29.8,27,35,21,4,2018
2018-04-22,30.3,27,35,22,4,2018
2018-04-23,29.7,27,35,23,4,2018
2018-04-24,30.4,28,35,24,4,2018
2018-04-25,30.8,27,36,25,4,2018
2018-04-26,30.9,28,36,26,4,2018
2018-04-27,30.6,28,35,27,4,2018
2018-04-28,30.7,28,36,28,4,2018
2018-04-29,29.6,27,34,29,4,2018
2018-04-30,28.9,26,34,30,4,2018
2018-05-01,29.7,26,35,1,5,2018
2018-05-02,30.6,24,35,2,5,2018
2018-05-03,29.9,28,34,3,5,2018
2018-05-04,27.1,25,33,4,5,2018
2018-05-05,29.6,25,33,5,5,2018
2018-05-06,28.6,26,35,6,5,2018
2018-05-07,28.6,26,34,7,5,2018
2018-05-08,28.1,24,35,8,5,2018
2018-05-09,28.3,25,34,9,5,2018
2018-05-10,30,25,35,10,5,2018
2018-05-11,29.4,26,33,11,5,2018
2018-05-12,30.5,26,35,12,5,2018
2018-05-13,29.3,27,34,13,5,2018
2018-05-14,30.4,25,36,14,5,2018
2018-05-15,30.3,28,35,15,5,2018
2018-05-16,30.8,27,35,16,5,2018
2018-05-17,30.1,27,35,17,5,2018
2018-05-18,29.3,25,36,18,5,2018
2018-05-19,28.2,23,35,19,5,2018
2018-05-20,27.1,24,33,20,5,2018
2018-05-21,28.6,25,34,21,5,2018
2018-05-22,27.1,26,32,22,5,2018
2018-05-23,28.9,25,34,23,5,2018
2018-05-24,27.3,24,33,24,5,2018
2018-05-25,30.1,25,35,25,5,2018
2018-05-26,28.3,26,35,26,5,2018
2018-05-27,28.5,25,35,27,5,2018
2018-05-28,29.2,25,35,28,5,2018
2018-05-29,27.8,26,34,29,5,2018
2018-05-30,30.4,25,34,30,5,2018
2018-05-31,28.4,25,33,31,5,2018
2018-06-01,28.3,24,33,1,6,2018
2018-06-02,25.4,24,29,2,6,2018
2018-06-03,27.4,24,30,3,6,2018
2018-06-04,28.1,26,32,4,6,2018
2018-06-05,28.4,26,33,5,6,2018
2018-06-06,28.3,26,33,6,6,2018
2018-06-07,28.7,26,34,7,6,2018
2018-06-08,27.7,26,31,8,6,2018
2018-06-09,27.3,24,32,9,6,2018
2018-06-10,28.7,26,32,10,6,2018
2018-06-11,27.9,26,32,11,6,2018
2018-06-12,28.2,26,33,12,6,2018
2018-06-13,27.3,25,32,13,6,2018
2018-06-14,28.3,25,33,14,6,2018
2018-06-15,28.4,24,33,15,6,2018
2018-06-16,28.3,25,32,16,6,2018
2018-06-17,27.4,24,32,17,6,2018
2018-06-18,27.1,25,31,18,6,2018
2018-06-19,27.9,26,32,19,6,2018
2018-06-20,28.7,25,33,20,6,2018
2018-06-21,29.7,27,33,21,6,2018
2018-06-22,29.8,26,34,22,6,2018
2018-06-23,29.6,26,34,23,6,2018
2018-06-24,29.6,26,33,24,6,2018
2018-06-25,28.9,27,34,25,6,2018
2018-06-26,26.6,25,31,26,6,2018
2018-06-27,28.1,24,32,27,6,2018
2018-06-28,28.6,25,33,28,6,2018
2018-06-29,29.7,26,35,29,6,2018
2018-06-30,30.1,27,34,30,6,2018
2018-07-01,29.8,25,35,1,7,2018
2018-07-02,28.1,27,34,2,7,2018
2018-07-03,28.6,25,33,3,7,2018
2018-07-04,28.2,25,33,4,7,2018
2018-07-05,27.6,25,31,5,7,2018
2018-07-06,26.3,25,33,6,7,2018
2018-07-07,28,25,32,7,7,2018
2018-07-08,27.9,24,33,8,7,2018
2018-07-09,28.1,24,33,9,7,2018
2018-07-10,27.4,25,32,10,7,2018
2018-07-11,28.2,25,32,11,7,2018
2018-07-12,27.6,24,31,12,7,2018
2018-07-13,28.2,25,31,13,7,2018
2018-07-14,27.1,25,31,14,7,2018
2018-07-15,28.4,25,31,15,7,2018
2018-07-16,27.8,25,32,16,7,2018
2018-07-17,27.9,26,31,17,7,2018
2018-07-18,26.4,25,32,18,7,2018
2018-07-19,28.2,25,30,19,7,2018
2018-07-20,28.7,27,33,20,7,2018
2018-07-21,28.2,27,32,21,7,2018
2018-07-22,28.9,25,32,22,7,2018
2018-07-23,28.3,27,31,23,7,2018
2018-07-24,29.4,27,33,24,7,2018
2018-07-25,27.2,25,30,25,7,2018
2018-07-26,29.4,26,34,26,7,2018
2018-07-27,29.4,27,33,27,7,2018
2018-07-28,29,27,33,28,7,2018
2018-07-29,28.8,26,33,29,7,2018
2018-07-30,27.8,26,32,30,7,2018
2018-07-31,28.8,25,33,31,7,2018
2018-08-01,29.4,26,33,1,8,2018
2018-08-02,28.4,25,33,2,8,2018
2018-08-03,28.8,25,33,3,8,2018
2018-08-04,28.1,24,33,4,8,2018
2018-08-05,26.6,23,32,5,8,2018
2018-08-06,26.7,24,32,6,8,2018
2018-08-07,27.4,25,32,7,8,2018
2018-08-08,26.4,25,32,8,8,2018
2018-08-09,26.2,24,31,9,8,2018
2018-08-10,26.4,24,31,10,8,2018
2018-08-11,27.1,25,31,11,8,2018
2018-08-12,27.2,24,31,12,8,2018
2018-08-13,27.7,24,31,13,8,2018
2018-08-14,26.2,25,30,14,8,2018
2018-08-15,27.9,25,31,15,8,2018
2018-08-16,28.7,26,32,16,8,2018
2018-08-17,29.1,26,32,17,8,2018
2018-08-18,26.8,24,31,18,8,2018
2018-08-19,26.8,24,31,19,8,2018
2018-08-20,28.3,24,32,20,8,2018
2018-08-21,28.5,25,32,21,8,2018
2018-08-22,29.2,26,33,22,8,2018
2018-08-23,28.3,25,34,23,8,2018
2018-08-24,28.7,26,32,24,8,2018
2018-08-25,28.7,26,32,25,8,2018
2018-08-26,28.2,25,32,26,8,2018
2018-08-27,28.4,26,32,27,8,2018
2018-08-28,28.4,25,33,28,8,2018
2018-08-29,28.6,26,34,29,8,2018
2018-08-30,29.4,26,33,30,8,2018
2018-08-31,29.6,27,33,31,8,2018
2018-09-01,27.6,24,34,1,9,2018
2018-09-02,29.6,25,34,2,9,2018
2018-09-03,25.5,23,29,3,9,2018
2018-09-04,27.3,24,32,4,9,2018
2018-09-05,28.4,24,33,5,9,2018
2018-09-06,28.8,24,33,6,9,2018
2018-09-07,27.2,24,32,7,9,2018
2018-09-08,25.9,24,31,8,9,2018
2018-09-09,27.9,24,33,9,9,2018
2018-09-10,28.8,25,33,10,9,2018
2018-09-11,28.6,25,32,11,9,2018
2018-09-12,26.2,24,31,12,9,2018
2018-09-13,27,23,32,13,9,2018
2018-09-14,27.1,25,31,14,9,2018
2018-09-15,27.5,25,31,15,9,2018
2018-09-16,26.7,26,30,16,9,2018
2018-09-17,26,25,29,17,9,2018
2018-09-18,26.2,25,32,18,9,2018
2018-09-19,27.9,25,34,19,9,2018
2018-09-20,27.1,25,32,20,9,2018
2018-09-21,28.2,25,33,21,9,2018
2018-09-22,27.6,25,32,22,9,2018
2018-09-23,26.1,25,31,23,9,2018
2018-09-24,25.9,24,31,24,9,2018
2018-09-25,28.4,24,33,25,9,2018
2018-09-26,28.9,24,34,26,9,2018
2018-09-27,29.6,27,33,27,9,2018
2018-09-28,27.8,27,31,28,9,2018
2018-09-29,28.2,25,34,29,9,2018
2018-09-30,28.6,26,32,30,9,2018
2018-10-01,28.3,26,34,1,10,2018
2018-10-02,26.5,24,32,2,10,2018
2018-10-03,26.8,23,33,3,10,2018
2018-10-04,26.6,24,32,4,10,2018
2018-10-05,27.1,25,32,5,10,2018
2018-10-06,27.6,25,33,6,10,2018
2018-10-07,27.9,25,33,7,10,2018
2018-10-08,28.7,25,33,8,10,2018
2018-10-09,29.4,25,35,9,10,2018
2018-10-10,29.6,25,34,10,10,2018
2018-10-11,28.4,24,33,11,10,2018
2018-10-12,29.4,26,34,12,10,2018
2018-10-13,28.4,25,33,13,10,2018
2018-10-14,28.3,26,32,14,10,2018
2018-10-15,28.7,25,33,15,10,2018
2018-10-16,29.3,27,33,16,10,2018
2018-10-17,27.6,26,33,17,10,2018
2018-10-18,27.6,24,34,18,10,2018
2018-10-19,26.4,24,29,19,10,2018
2018-10-20,27.9,25,32,20,10,2018
2018-10-21,28,26,32,21,10,2018
2018-10-22,27.7,24,34,22,10,2018
2018-10-23,26.8,24,33,23,10,2018
2018-10-24,26.6,24,31,24,10,2018
2018-10-25,28.8,24,33,25,10,2018
2018-10-26,29.2,25,34,26,10,2018
2018-10-27,29.7,25,34,27,10,2018
2018-10-28,29.9,25,35,28,10,2018
2018-10-29,28.8,25,34,29,10,2018
2018-10-30,27.6,23,32,30,10,2018
2018-10-31,27.9,22,33,31,10,2018
2018-11-01,28.6,23,33,1,11,2018
2018-11-02,28.4,25,32,2,11,2018
2018-11-03,28.2,25,34,3,11,2018
2018-11-04,29.1,24,34,4,11,2018
2018-11-05,29.3,26,33,5,11,2018
2018-11-06,30,25,35,6,11,2018
2018-11-07,26,25,29,7,11,2018
2018-11-08,28.8,25,33,8,11,2018
2018-11-09,28.9,25,34,9,11,2018
2018-11-10,29.9,25,35,10,11,2018
2018-11-11,29.6,25,35,11,11,2018
2018-11-12,27.9,26,34,12,11,2018
2018-11-13,28.2,26,33,13,11,2018
2018-11-14,28.5,25,33,14,11,2018
2018-11-15,29.4,25,34,15,11,2018
2018-11-16,28.2,25,33,16,11,2018
2018-11-17,27.6,25,32,17,11,2018
2018-11-18,27.1,25,30,18,11,2018
2018-11-19,28.1,24,31,19,11,2018
2018-11-20,28.8,25,33,20,11,2018
2018-11-21,29,25,34,21,11,2018
2018-11-22,28.8,24,33,22,11,2018
2018-11-23,28.8,25,33,23,11,2018
